referrer_source,referrer_name,location_city,ua_form_factor,location_region,referrer_host,day,total_visitors,total_sessions,total_checkouts,total_carts,total_orders_placed
Social,Instagram,Phoenix,Mobile,Arizona,instagram.com,2023-09-03,1,1,0,1,0
Social,Facebook,Branson,Mobile,Missouri,m.facebook.com,2023-07-18,1,1,1,1,0
Social,Instagram,Delaplane,Mobile,Virginia,l.instagram.com,2023-09-27,1,1,0,1,0
Social,Facebook,Gorham,Mobile,Maine,m.facebook.com,2023-09-26,1,1,0,0,0
Social,Instagram,Delaplane,Mobile,Virginia,www.instagram.com,2023-08-02,1,1,1,1,0
Social,Facebook,Branson,Mobile,Missouri,l.facebook.com,2023-09-24,1,1,0,0,0
Social,Instagram,Princeton,Mobile,Wisconsin,l.instagram.com,2023-07-14,1,1,0,0,0
Social,Facebook,Adamsville,Mobile,Tennessee,m.facebook.com,2023-09-22,1,1,0,0,0
Social,Instagram,Cuyahoga Falls,Mobile,Ohio,l.instagram.com,2023-09-20,1,1,0,0,0
Social,Facebook,Little Elm,Mobile,Texas,l.facebook.com,2023-08-01,1,1,0,0,0
Social,Instagram,Hershey,Mobile,Pennsylvania,l.instagram.com,2023-07-20,1,1,0,0,0
Social,Facebook,Fresno,Mobile,California,m.facebook.com,2023-09-05,1,1,0,0,0
Social,Instagram,DeLand,Mobile,Florida,l.instagram.com,2023-07-17,1,1,0,0,0
Social,Facebook,Walla Walla,Mobile,Washington,lm.facebook.com,2023-08-04,1,1,0,0,0
Social,Instagram,DeLand,Mobile,Florida,l.instagram.com,2023-07-20,1,1,0,0,0
Social,Facebook,New Cumberland,Mobile,Pennsylvania,l.facebook.com,2023-09-20,1,1,0,0,0
Social,Instagram,DeLand,Mobile,Florida,l.instagram.com,2023-09-24,1,1,0,0,0
Social,Facebook,Milbank,Mobile,South Dakota,m.facebook.com,2023-08-03,1,1,0,0,0
Social,Instagram,DeLand,Desktop,Florida,l.instagram.com,2023-09-20,1,1,0,0,0
Social,Facebook,Fresno,Mobile,California,m.facebook.com,2023-07-06,1,1,0,0,0
Social,Instagram,Heilbronn,Mobile,Baden-Wurttemberg,l.instagram.com,2023-08-24,1,1,0,0,0
Social,Facebook,East Northport,Mobile,New York,m.facebook.com,2023-07-25,1,1,0,0,0
Social,Instagram,Saltillo,Mobile,Tennessee,l.instagram.com,2023-09-25,1,1,0,0,0
Social,Facebook,Lincolnton,Mobile,North Carolina,m.facebook.com,2023-08-14,1,1,0,0,0
Social,Instagram,Shoreline,Desktop,Washington,l.instagram.com,2023-08-17,1,1,0,0,0
Social,Facebook,Yorkton,Mobile,Saskatchewan,m.facebook.com,2023-08-19,1,1,0,0,0
Social,Instagram,McDonough,Mobile,Georgia,l.instagram.com,2023-09-13,1,1,1,1,0
Social,Facebook,Fresno,Mobile,California,m.facebook.com,2023-08-30,1,1,0,0,0
Social,Instagram,McDonough,Mobile,Georgia,l.instagram.com,2023-09-20,1,1,0,0,0
Social,Facebook,Ridgely,Mobile,Tennessee,m.facebook.com,2023-09-20,1,1,0,0,0
Social,Instagram,McDonough,Mobile,Georgia,l.instagram.com,2023-08-02,1,1,0,0,0
Social,Facebook,Dunlap,Mobile,Tennessee,m.facebook.com,2023-08-14,1,1,0,0,0
Social,Instagram,McDonough,Mobile,Georgia,l.instagram.com,2023-08-10,1,1,0,0,0
Social,Facebook,Ridgely,Mobile,Tennessee,m.facebook.com,2023-09-13,1,1,0,0,0
Social,Instagram,Menominee,Mobile,Michigan,l.instagram.com,2023-08-02,1,1,0,0,0
Social,Facebook,Fresno,Mobile,California,m.facebook.com,2023-08-21,1,1,0,0,0
Social,Instagram,Petersburg,Mobile,Virginia,l.instagram.com,2023-09-23,1,1,0,0,0
Social,Facebook,Irwin,Mobile,Pennsylvania,m.facebook.com,2023-08-10,1,1,0,0,0
Social,Instagram,Lansdowne,Mobile,Pennsylvania,l.instagram.com,2023-08-24,1,1,0,0,0
Social,Facebook,Thornton,Mobile,Colorado,m.facebook.com,2023-08-02,1,1,1,1,1
Social,Instagram,East Providence,Mobile,Rhode Island,l.instagram.com,2023-09-07,1,1,1,1,1
Social,Facebook,Irwin,Mobile,Pennsylvania,m.facebook.com,2023-07-29,1,1,0,0,0
Social,Instagram,Dearborn Heights,Mobile,Michigan,l.instagram.com,2023-09-28,1,1,0,0,0
Social,Facebook,Fresno,Mobile,California,m.facebook.com,2023-09-20,1,1,0,0,0
Social,Instagram,Lynnfield,Mobile,Massachusetts,www.instagram.com,2023-07-12,1,1,0,0,0
Social,Facebook,Janesville,Mobile,Wisconsin,m.facebook.com,2023-07-17,1,1,0,0,0
Social,Instagram,Noble,Mobile,Illinois,instagram.com,2023-08-27,1,1,0,0,0
Social,Facebook,Milan,Mobile,Tennessee,m.facebook.com,2023-09-23,1,1,0,0,0
Social,Instagram,Downey,Mobile,California,l.instagram.com,2023-08-25,1,1,0,0,0
Social,Facebook,Janesville,Mobile,Wisconsin,m.facebook.com,2023-08-24,1,1,0,0,0
Social,Facebook,Ossining,Mobile,New York,m.facebook.com,2023-08-10,1,1,0,0,0
Social,Facebook,Fresno,Mobile,California,l.facebook.com,2023-07-26,1,1,0,0,0
Social,Instagram,Lethbridge,Mobile,Alberta,l.instagram.com,2023-08-09,1,1,0,0,0
Social,Facebook,Janesville,Mobile,Wisconsin,l.facebook.com,2023-07-23,1,1,0,0,0
Social,Instagram,Phenix City,Mobile,Alabama,l.instagram.com,2023-08-24,1,1,0,0,0
Social,Facebook,Vancouver,Mobile,British Columbia,m.facebook.com,2023-08-17,1,1,0,0,0
Social,Instagram,Cranston,Mobile,Rhode Island,l.instagram.com,2023-09-27,1,1,0,0,0
Social,Facebook,Escondido,Mobile,California,m.facebook.com,2023-08-28,1,1,0,0,0
Social,Instagram,Cranston,Mobile,Rhode Island,l.instagram.com,2023-09-08,1,1,0,0,0
Social,Facebook,Birmingham,Mobile,Alabama,m.facebook.com,2023-09-28,1,1,0,0,0
Social,Instagram,Cranston,Mobile,Rhode Island,www.instagram.com,2023-09-28,1,1,0,0,0
Social,Facebook,Escondido,Mobile,California,m.facebook.com,2023-09-12,1,1,0,0,0
Social,Instagram,Lakeland,Mobile,Florida,l.instagram.com,2023-07-23,1,1,0,0,0
Social,Facebook,New Berlin,Mobile,Wisconsin,m.facebook.com,2023-09-14,1,1,0,0,0
Social,Instagram,Lakeland,Mobile,Florida,l.instagram.com,2023-09-10,1,1,0,0,0
Social,Facebook,Harker Heights,Mobile,Texas,m.facebook.com,2023-08-10,1,1,0,0,0
Social,Instagram,Lakeland,Mobile,Florida,instagram.com,2023-08-09,1,1,0,0,0
Social,Facebook,Birmingham,Mobile,Alabama,m.facebook.com,2023-08-29,1,1,0,0,0
Social,Instagram,Rubí,Mobile,Catalonia,l.instagram.com,2023-08-25,1,1,0,0,0
Social,Facebook,Harker Heights,Mobile,Texas,l.facebook.com,2023-09-22,1,1,0,0,0
Social,Instagram,Katy,Mobile,Texas,l.instagram.com,2023-08-24,1,1,1,1,1
Social,Facebook,Plano,Mobile,Texas,l.facebook.com,2023-08-08,1,1,0,0,0
Social,Instagram,Katy,Mobile,Texas,l.instagram.com,2023-09-28,1,1,0,0,0
Social,Facebook,Bristol,Mobile,Virginia,m.facebook.com,2023-08-14,1,1,0,0,0
Social,Instagram,Katy,Mobile,Texas,l.instagram.com,2023-08-17,1,1,0,0,0
Social,Facebook,Birmingham,Mobile,Alabama,m.facebook.com,2023-09-18,1,1,0,0,0
Social,Instagram,Katy,Mobile,Texas,l.instagram.com,2023-09-13,1,1,0,0,0
Social,Facebook,Bristol,Mobile,Connecticut,m.facebook.com,2023-07-27,1,1,0,0,0
Social,Instagram,Katy,Mobile,Texas,l.instagram.com,2023-07-06,1,1,0,1,0
Social,Facebook,Williamstown,Mobile,New Jersey,l.facebook.com,2023-07-10,1,1,0,0,0
Social,Facebook,Westland,Mobile,Michigan,m.facebook.com,2023-08-10,1,1,0,0,0
Social,Facebook,Bristol,Mobile,Connecticut,m.facebook.com,2023-08-28,1,1,0,0,0
Social,Instagram,Mission Viejo,Mobile,California,l.instagram.com,2023-08-20,1,1,0,0,0
Social,Facebook,Garland,Mobile,Texas,m.facebook.com,2023-07-26,1,1,0,0,0
Social,Instagram,Mission Viejo,Mobile,California,l.instagram.com,2023-09-27,1,1,1,1,1
Social,Facebook,Bristol,Mobile,Rhode Island,l.facebook.com,2023-07-27,1,1,0,0,0
Social,Instagram,Mission Viejo,Mobile,California,l.instagram.com,2023-08-10,1,1,0,0,0
Social,Facebook,Plano,Mobile,Texas,m.facebook.com,2023-08-16,1,1,0,0,0
Social,Instagram,Brampton,Mobile,Ontario,l.instagram.com,2023-09-18,1,1,0,0,0
Social,Facebook,Sylvania,Mobile,Ohio,m.facebook.com,2023-07-02,1,1,0,0,0
Social,Instagram,Brampton,Mobile,Ontario,l.instagram.com,2023-09-27,1,1,0,0,0
Social,Facebook,Hillsdale,Mobile,Michigan,l.facebook.com,2023-07-11,1,1,0,0,0
Social,Instagram,Brampton,Mobile,Ontario,l.instagram.com,2023-07-17,1,1,0,0,0
Social,Facebook,Flint,Mobile,Michigan,m.facebook.com,2023-09-06,1,1,0,0,0
Social,Instagram,Brampton,Mobile,Ontario,l.instagram.com,2023-08-03,1,1,1,1,0
Social,Facebook,Bangor,Mobile,Pennsylvania,m.facebook.com,2023-07-17,1,1,0,0,0
Social,Instagram,Tromsø,Mobile,Troms og Finnmark,l.instagram.com,2023-08-10,1,1,0,0,0
Social,Facebook,Tell City,Mobile,Indiana,m.facebook.com,2023-08-31,1,1,0,0,0
Social,Instagram,Morrison,Mobile,Tennessee,l.instagram.com,2023-08-24,1,1,0,0,0
Social,Facebook,Lafayette,Mobile,Indiana,m.facebook.com,2023-09-03,1,1,0,0,0
Social,Instagram,Morrison,Mobile,Tennessee,www.instagram.com,2023-09-27,1,1,0,0,0
Social,Facebook,Greensboro,Mobile,North Carolina,l.facebook.com,2023-07-15,1,1,0,0,0
Social,Instagram,Newport,Mobile,England,l.instagram.com,2023-08-11,1,1,0,0,0
Social,Facebook,Vancouver,Mobile,British Columbia,m.facebook.com,2023-08-02,1,1,0,0,0
Social,Instagram,Berry Creek,Mobile,California,l.instagram.com,2023-07-27,1,1,0,0,0
Social,Facebook,Greensboro,Mobile,North Carolina,m.facebook.com,2023-07-08,1,1,0,0,0
Social,Instagram,Ionia,Mobile,Michigan,l.instagram.com,2023-07-09,1,1,0,0,0
Social,Facebook,Birmingham,Mobile,Alabama,m.facebook.com,2023-07-25,1,1,0,0,0
Social,Instagram,Baxter,Mobile,Iowa,l.instagram.com,2023-09-27,1,1,0,0,0
Social,Facebook,Roseville,Mobile,California,m.facebook.com,2023-07-23,1,1,0,0,0
Social,Instagram,Highland,Mobile,Pennsylvania,instagram.com,2023-08-28,1,1,1,1,0
Social,Facebook,Phoenix,Desktop,Arizona,l.facebook.com,2023-09-22,1,1,0,0,0
Social,Instagram,Hermosa Beach,Mobile,California,l.instagram.com,2023-09-30,1,1,0,0,0
Social,Facebook,Greensboro,Mobile,North Carolina,m.facebook.com,2023-09-07,1,1,0,0,0
Social,Instagram,Sycamore,Mobile,Illinois,l.instagram.com,2023-07-11,1,1,1,1,0
Social,Facebook,Birmingham,Mobile,Alabama,m.facebook.com,2023-08-28,1,1,0,0,0
Social,Instagram,West Linn,Mobile,Oregon,l.instagram.com,2023-07-15,1,1,0,0,0
Social,Facebook,Greensboro,Mobile,North Carolina,m.facebook.com,2023-08-10,1,1,0,0,0
Social,Instagram,Harrodsburg,Mobile,Kentucky,l.instagram.com,2023-08-29,1,1,0,0,0
Social,Facebook,Painesville,Mobile,Ohio,m.facebook.com,2023-08-14,1,1,0,0,0
Social,Instagram,Bridgeport,Mobile,Connecticut,l.instagram.com,2023-07-27,1,1,0,0,0
Social,Facebook,Greensboro,Mobile,North Carolina,m.facebook.com,2023-09-05,1,1,0,0,0
Social,Instagram,Bridgeport,Mobile,Connecticut,www.instagram.com,2023-07-26,1,1,0,0,0
Social,Facebook,Birmingham,Mobile,Alabama,lm.facebook.com,2023-08-09,1,1,0,0,0
Social,Instagram,Orono,Mobile,Maine,www.instagram.com,2023-07-14,1,1,0,0,0
Social,Facebook,Greensboro,Mobile,North Carolina,m.facebook.com,2023-09-15,1,1,0,0,0
Social,Instagram,Hanover Park,Mobile,Illinois,l.instagram.com,2023-08-15,1,1,1,0,0
Social,Facebook,Bangor,Mobile,Maine,m.facebook.com,2023-09-10,1,1,0,0,0
Social,Instagram,Hanover Park,Mobile,Illinois,instagram.com,2023-09-18,1,1,0,0,0
Social,Facebook,Greensboro,Mobile,Alabama,m.facebook.com,2023-08-13,1,1,0,0,0
Social,Instagram,Toccoa,Mobile,Georgia,www.instagram.com,2023-09-29,1,1,0,0,0
Social,Facebook,Birmingham,Mobile,Alabama,l.facebook.com,2023-09-03,1,1,0,0,0
Social,Instagram,Chancellor,Mobile,Alabama,instagram.com,2023-07-26,1,1,0,0,0
Social,Facebook,Lakeland,Mobile,Florida,m.facebook.com,2023-08-18,1,1,0,0,0
Social,Instagram,Monte Vista,Mobile,Colorado,instagram.com,2023-08-09,1,1,0,0,0
Social,Facebook,Camden,Mobile,New Jersey,m.facebook.com,2023-08-13,1,1,0,0,0
Social,Instagram,Loddon,Mobile,England,l.instagram.com,2023-08-19,1,1,0,0,0
Social,Facebook,Lakeland,Mobile,Florida,m.facebook.com,2023-09-14,1,1,0,0,0
Social,Instagram,Slagelse,Mobile,Zealand,l.instagram.com,2023-09-08,1,1,0,0,0
Social,Facebook,Birmingham,Mobile,Alabama,l.facebook.com,2023-09-06,1,1,0,0,0
Social,Instagram,Selkirk,Mobile,Manitoba,l.instagram.com,2023-09-20,1,1,0,0,0
Social,Facebook,Lakeland,Mobile,Florida,m.facebook.com,2023-08-02,1,1,0,0,0
Social,Instagram,Auckland,Mobile,Auckland,l.instagram.com,2023-07-12,1,1,0,0,0
Social,Facebook,Wichita Falls,Mobile,Texas,m.facebook.com,2023-08-25,1,1,0,0,0
Social,Instagram,Auckland,Mobile,Auckland,l.instagram.com,2023-07-21,1,1,0,0,0
Social,Facebook,Mukwonago,Mobile,Wisconsin,m.facebook.com,2023-08-12,1,1,0,0,0
Social,Instagram,Waukesha,Mobile,Wisconsin,l.instagram.com,2023-08-10,1,1,0,0,0
Social,Facebook,Birmingham,Mobile,Alabama,l.facebook.com,2023-09-22,1,1,0,0,0
Social,Instagram,Cottesloe,Mobile,Western Australia,l.instagram.com,2023-08-22,1,1,0,0,0
Social,Facebook,Marble Falls,Mobile,Texas,m.facebook.com,2023-08-09,1,1,0,0,0
Social,Instagram,Hamilton,Mobile,Ontario,l.instagram.com,2023-08-17,1,1,0,1,0
Social,Facebook,Camden,Mobile,New Jersey,m.facebook.com,2023-09-28,1,1,0,0,0
Social,Instagram,Hamilton,Mobile,Ontario,l.instagram.com,2023-07-02,1,1,1,1,0
Social,Facebook,Largo,Mobile,Florida,l.facebook.com,2023-08-07,1,1,0,0,0
Social,Instagram,Hamilton,Mobile,Ontario,l.instagram.com,2023-07-26,1,1,0,0,0
Social,Facebook,Birmingham,Mobile,Alabama,l.facebook.com,2023-08-11,1,1,0,0,0
Social,Instagram,Hamilton,Mobile,Ontario,www.instagram.com,2023-07-18,1,1,0,0,0
Social,Facebook,Manchester,Mobile,Kentucky,m.facebook.com,2023-08-10,1,1,0,0,0
Social,Instagram,Hamilton,Mobile,Waikato,l.instagram.com,2023-08-18,1,1,0,0,0
Social,Facebook,Bowie,Mobile,Maryland,m.facebook.com,2023-07-18,1,1,0,0,0
Social,Instagram,Hamilton,Mobile,Waikato,l.instagram.com,2023-09-09,1,1,0,0,0
Social,Facebook,Manchester,Mobile,Kentucky,m.facebook.com,2023-09-27,1,1,0,0,0
Social,Instagram,Hamilton,Mobile,Scotland,l.instagram.com,2023-09-20,1,1,0,0,0
Social,Facebook,Birmingham,Mobile,England,m.facebook.com,2023-09-28,1,1,0,0,0
Social,Instagram,Hamilton,Mobile,Ohio,www.instagram.com,2023-09-28,1,1,0,1,0
Social,Facebook,Manchester,Mobile,New Hampshire,m.facebook.com,2023-07-13,1,1,1,1,0
Social,Instagram,Hamilton,Mobile,Ohio,l.instagram.com,2023-09-20,1,1,1,1,0
Social,Facebook,Lincoln Park,Mobile,Michigan,l.facebook.com,2023-07-04,1,1,0,0,0
Social,Instagram,Hamilton,Mobile,Ohio,instagram.com,2023-08-10,1,1,1,0,0
Social,Facebook,Manchester,Mobile,New Hampshire,m.facebook.com,2023-09-08,1,1,1,1,1
Social,Instagram,Longmont,Mobile,Colorado,www.instagram.com,2023-08-02,1,1,0,0,0
Social,Facebook,Birmingham,Mobile,England,m.facebook.com,2023-08-25,1,1,1,1,0
Social,Instagram,Murphy,Mobile,North Carolina,instagram.com,2023-09-27,1,1,0,0,0
Social,Facebook,Manchester,Mobile,Connecticut,m.facebook.com,2023-09-27,1,1,0,0,0
Social,Instagram,Lake Elsinore,Mobile,California,l.instagram.com,2023-08-04,1,1,1,1,1
Social,Facebook,Madison,Mobile,Florida,m.facebook.com,2023-08-06,1,1,0,0,0
Social,Instagram,Hartville,Mobile,Ohio,www.instagram.com,2023-08-02,1,1,0,0,0
Social,Facebook,Manchester,Mobile,Connecticut,l.facebook.com,2023-09-28,1,1,0,0,0
Social,Instagram,Lake Grove,Mobile,New York,l.instagram.com,2023-08-17,1,1,0,0,0
Social,Facebook,Birmingham,Mobile,England,lm.facebook.com,2023-09-20,1,1,0,0,0
Social,Instagram,Houma,Mobile,Louisiana,l.instagram.com,2023-07-17,1,1,0,0,0
Social,Facebook,Wilkinson,Mobile,Indiana,l.facebook.com,2023-07-08,1,1,0,0,0
Social,Instagram,Madison Heights,Mobile,Michigan,instagram.com,2023-08-06,1,1,0,0,0
Social,Facebook,Lincoln Park,Mobile,Michigan,l.facebook.com,2023-09-17,1,1,0,0,0
Social,Instagram,Fallon,Mobile,Nevada,l.instagram.com,2023-09-20,1,1,1,0,1
Social,Facebook,Wilkinson,Mobile,Indiana,l.facebook.com,2023-07-30,1,1,0,1,0
Social,Instagram,Fallon,Mobile,Nevada,www.instagram.com,2023-09-14,1,1,0,0,0
Social,Facebook,Birmingham,Mobile,Michigan,m.facebook.com,2023-09-29,1,1,0,1,0
Social,Instagram,Lyman,Mobile,South Carolina,l.instagram.com,2023-08-12,1,1,0,0,0
Social,Facebook,Roseville,Mobile,California,m.facebook.com,2023-08-27,1,1,0,0,0
Social,Instagram,Louisville,Mobile,Kentucky,www.instagram.com,2023-07-20,1,1,0,0,0
Social,Facebook,Loudon,Mobile,Tennessee,l.facebook.com,2023-09-23,1,1,0,0,0
Social,Instagram,Louisville,Mobile,Kentucky,l.instagram.com,2023-07-13,1,1,0,0,0
Social,Facebook,Wilkinson,Mobile,Indiana,m.facebook.com,2023-08-08,1,1,0,0,0
Social,Instagram,Louisville,Mobile,Kentucky,l.instagram.com,2023-08-04,1,1,0,0,0
Social,Facebook,Birmingham,Mobile,Michigan,m.facebook.com,2023-09-20,1,1,0,0,0
Social,Facebook,State College,Mobile,Pennsylvania,m.facebook.com,2023-07-02,1,1,0,0,0
Social,Facebook,Wilkinson,Mobile,Indiana,m.facebook.com,2023-08-13,1,1,0,0,0
Social,Instagram,Louisville,Mobile,Kentucky,l.instagram.com,2023-09-28,1,1,0,0,0
Social,Facebook,Ephrata,Mobile,Pennsylvania,lm.facebook.com,2023-08-08,1,1,0,0,0
Social,Instagram,Louisville,Mobile,Kentucky,l.instagram.com,2023-07-14,1,1,0,0,0
Social,Facebook,Wilkinson,Mobile,Indiana,lm.facebook.com,2023-08-31,1,1,0,0,0
Social,Facebook,State College,Mobile,Pennsylvania,m.facebook.com,2023-09-27,1,1,0,0,0
Social,Facebook,Birmingham,Mobile,Michigan,l.facebook.com,2023-07-13,1,1,1,1,1
Social,Facebook,Egg Harbor City,Mobile,New Jersey,m.facebook.com,2023-09-09,1,1,0,0,0
Social,Facebook,Clover,Mobile,South Carolina,l.facebook.com,2023-07-21,1,1,0,0,0
Social,Instagram,Louisville,Mobile,Kentucky,l.instagram.com,2023-09-08,1,1,0,0,0
Social,Facebook,Waianae,Mobile,Hawaii,m.facebook.com,2023-09-27,1,1,0,1,0
Social,Instagram,Louisville,Mobile,Kentucky,l.instagram.com,2023-07-19,1,1,0,0,0
Social,Facebook,Roseville,Mobile,California,m.facebook.com,2023-08-13,1,1,0,0,0
Social,Instagram,Louisville,Mobile,Kentucky,l.instagram.com,2023-08-12,1,1,1,1,0
Social,Facebook,Cedaredge,Mobile,Colorado,m.facebook.com,2023-07-21,1,1,0,0,0
Social,Instagram,Louisville,Mobile,Kentucky,l.instagram.com,2023-09-23,1,1,0,0,0
Social,Facebook,Nekoosa,Mobile,Wisconsin,l.facebook.com,2023-09-02,1,1,0,0,0
Social,Instagram,Jefferson,Mobile,Georgia,l.instagram.com,2023-07-12,1,1,0,0,0
Social,Facebook,Owasso,Mobile,Oklahoma,m.facebook.com,2023-09-28,1,1,0,0,0
Social,Instagram,Toms River,Mobile,New Jersey,l.instagram.com,2023-08-19,1,1,0,0,0
Social,Facebook,Bartlesville,Mobile,Oklahoma,m.facebook.com,2023-09-15,1,1,0,0,0
Social,Instagram,Metuchen,Mobile,New Jersey,l.instagram.com,2023-07-21,1,1,0,0,0
Social,Facebook,Lafayette,Mobile,Indiana,m.facebook.com,2023-07-20,1,1,0,0,0
Social,Instagram,Wylie,Mobile,Texas,l.instagram.com,2023-08-02,1,1,1,1,1
Social,Facebook,Phenix City,Mobile,Alabama,m.facebook.com,2023-08-29,1,1,0,0,0
Social,Instagram,Broomfield,Mobile,Colorado,l.instagram.com,2023-08-17,1,1,0,0,0
Social,Facebook,Montreal,Mobile,Quebec,m.facebook.com,2023-08-02,1,1,0,0,0
Social,Instagram,Island View,Mobile,New Brunswick,l.instagram.com,2023-08-20,1,1,0,0,0
Social,Facebook,Waxhaw,Mobile,North Carolina,m.facebook.com,2023-07-19,1,1,0,0,0
Social,Instagram,Brookfield,Mobile,Wisconsin,l.instagram.com,2023-08-18,1,1,0,0,0
Social,Facebook,Round Rock,Mobile,Texas,l.facebook.com,2023-09-04,1,1,0,0,0
Social,Instagram,New Orleans,Mobile,Louisiana,instagram.com,2023-07-18,1,1,0,0,0
Social,Facebook,Waxhaw,Mobile,North Carolina,m.facebook.com,2023-09-09,1,1,0,0,0
Social,Facebook,Egg Harbor City,Mobile,New Jersey,m.facebook.com,2023-09-28,1,1,0,0,0
Social,Facebook,Albion,Mobile,Nebraska,m.facebook.com,2023-09-13,1,1,0,0,0
Social,Instagram,New Orleans,Mobile,Louisiana,l.instagram.com,2023-08-29,1,1,0,0,0
Social,Facebook,Osterode am Harz,Mobile,Lower Saxony,m.facebook.com,2023-09-13,1,1,0,0,0
Social,Instagram,New Orleans,Mobile,Louisiana,l.instagram.com,2023-08-22,1,1,0,0,0
Social,Facebook,Round Rock,Tablet,Texas,m.facebook.com,2023-09-02,1,1,1,1,0
Social,Instagram,New Orleans,Desktop,Louisiana,l.instagram.com,2023-09-27,1,1,0,0,0
Social,Facebook,Roselle,Mobile,Illinois,m.facebook.com,2023-09-24,1,1,0,0,0
Social,Instagram,New Rochelle,Mobile,New York,l.instagram.com,2023-08-12,1,1,0,0,0
Social,Facebook,Kailua-Kona,Mobile,Hawaii,m.facebook.com,2023-07-24,1,1,0,0,0
Social,Instagram,New Rochelle,Mobile,New York,l.instagram.com,2023-08-25,1,1,0,0,0
Social,Facebook,Candor,Tablet,New York,m.facebook.com,2023-08-11,1,1,0,0,0
Social,Instagram,New Rochelle,Mobile,New York,l.instagram.com,2023-07-13,1,1,0,0,0
Social,Facebook,Sidney,Mobile,Ohio,m.facebook.com,2023-08-02,1,1,1,1,0
Social,Instagram,Astoria,Mobile,Oregon,l.instagram.com,2023-09-26,1,1,0,0,0
Social,Facebook,Paynesville,Mobile,Minnesota,m.facebook.com,2023-09-21,1,1,0,0,0
Social,Instagram,Astoria,Mobile,Oregon,l.instagram.com,2023-07-26,1,1,0,0,0
Social,Facebook,Holstebro,Mobile,Central Jutland,m.facebook.com,2023-08-11,1,1,0,0,0
Social,Instagram,Apollo Beach,Mobile,Florida,l.instagram.com,2023-08-17,1,1,0,0,0
Social,Facebook,Trenton,Mobile,New Jersey,m.facebook.com,2023-07-21,1,1,0,0,0
Social,Instagram,Brimfield,Mobile,Massachusetts,l.instagram.com,2023-09-24,1,1,0,0,0
Social,Facebook,Sidney,Mobile,Ohio,lm.facebook.com,2023-09-15,1,1,0,0,0
Social,Instagram,Oklahoma City,Mobile,Oklahoma,l.instagram.com,2023-09-02,1,1,0,0,0
Social,Facebook,Fargo,Mobile,North Dakota,m.facebook.com,2023-07-18,1,1,0,0,0
Social,Facebook,Egg Harbor City,Tablet,New Jersey,m.facebook.com,2023-09-27,1,1,0,0,0
Social,Facebook,Montreal,Mobile,Quebec,m.facebook.com,2023-09-08,1,1,0,0,0
Social,Instagram,Oklahoma City,Mobile,Oklahoma,l.instagram.com,2023-08-11,1,1,0,0,0
Social,Facebook,Trenton,Mobile,Michigan,m.facebook.com,2023-08-22,1,1,0,0,0
Social,Instagram,Oklahoma City,Mobile,Oklahoma,l.instagram.com,2023-08-15,1,1,0,0,0
Social,Facebook,Champlin,Mobile,Minnesota,m.facebook.com,2023-08-25,1,1,0,0,0
Social,Facebook,Lenoir City,Mobile,Tennessee,m.facebook.com,2023-09-24,1,1,0,0,0
Social,Facebook,San Angelo,Mobile,Texas,m.facebook.com,2023-08-21,1,1,0,0,0
Social,Instagram,Oklahoma City,Mobile,Oklahoma,l.instagram.com,2023-09-27,1,1,1,1,0
Social,Facebook,Ravenel,Mobile,South Carolina,l.facebook.com,2023-07-12,1,1,0,0,0
Social,Instagram,Oklahoma City,Mobile,Oklahoma,www.instagram.com,2023-09-09,1,1,1,0,0
Social,Facebook,San Angelo,Mobile,Texas,m.facebook.com,2023-08-07,1,1,0,0,0
Social,Instagram,Oklahoma City,Desktop,Oklahoma,l.instagram.com,2023-07-11,1,1,0,0,0
Social,Facebook,Waban,Mobile,Massachusetts,m.facebook.com,2023-09-16,1,1,0,0,0
Social,Instagram,McHenry,Mobile,Illinois,l.instagram.com,2023-07-13,1,1,0,0,0
Social,Facebook,Virginia Beach,Mobile,Virginia,l.facebook.com,2023-09-03,1,1,0,0,0
Social,Instagram,Sebring,Mobile,Florida,l.instagram.com,2023-08-19,1,1,1,0,0
Social,Facebook,Rocky Mount,Mobile,Virginia,m.facebook.com,2023-09-20,1,1,0,0,0
Social,Instagram,Eupora,Mobile,Mississippi,www.instagram.com,2023-08-19,1,1,1,1,1
Social,Facebook,Virginia Beach,Mobile,Virginia,m.facebook.com,2023-08-07,1,1,0,0,0
Social,Instagram,Palatine,Mobile,Illinois,l.instagram.com,2023-09-27,1,1,0,0,0
